key	legacy_id	kind	owner	source	selector	target	fingerprint	program	interpreter	launched_by	runs_as	reads	writes	executes	network_hosts	verification	capabilities_needed	child_profile_recommendation	shape	launch_risk
canonical:desktop-db	C011	canonical	desktop-file-utils	pkm/hooks.py	desktop-db	/usr/bin/update-desktop-database	sha256:4a7aab2ea6c32b9a5f503ec7801f798aaffa0eca52a8b05640579f464a219b47	/usr/bin/update-desktop-database	native executable or reviewed script interpreter	pkm/hooks.py; pkm/hooks.py	root	/usr/share/applications/*.desktop	/usr/share/applications/mimeinfo.cache	/usr/bin/update-desktop-database	none	base-pinned command construction plus installed owner resolution	root DAC write to application database	Cx:pkm-canonical/<shape> for the first enforced wave; end state Px to a bounded named child; missing child denies	desktop-db	absolute argv[0] bound to the reviewed program
canonical:font-cache	C010	canonical	fontconfig	pkm/hooks.py	font-cache	/usr/bin/fc-cache	sha256:6621092f3efcf080121fad605d9e2c95dae3094260f5fdb6873c2ae5ce8e030f	/usr/bin/fc-cache	native executable or reviewed script interpreter	pkm/hooks.py; pkm/hooks.py	root	fontconfig config and /usr/share/fonts	/var/cache/fontconfig and root/user cache as selected by fontconfig	/usr/bin/fc-cache	none	base-pinned command construction plus installed owner resolution	root DAC write to font caches	Cx:pkm-canonical/<shape> for the first enforced wave; end state Px to a bounded named child; missing child denies	font-cache	absolute argv[0] bound to the reviewed program
canonical:glib-compile-schemas	C006	canonical	glib2	pkm/hooks.py	glib-compile-schemas	/usr/bin/glib-compile-schemas	sha256:28fb36c918562c3dea1eae42e3128736be1699a5d30b1dd51ecd3c0184169ed1	/usr/bin/glib-compile-schemas	native executable or reviewed script interpreter	pkm/hooks.py; pkm/hooks.py	root	/usr/share/glib-2.0/schemas/*.xml and *.override	/usr/share/glib-2.0/schemas/gschemas.compiled	/usr/bin/glib-compile-schemas	none	base-pinned command construction plus installed owner resolution	root DAC write to schema directory	Cx:pkm-canonical/<shape> for the first enforced wave; end state Px to a bounded named child; missing child denies	glib-schemas	absolute argv[0] bound to the reviewed program
canonical:icon-cache	C009	canonical	gtk3	pkm/hooks.py	icon-cache	/usr/bin/gtk-update-icon-cache	sha256:ea781bdf203d091ebba97116052fa5561d41cc91a7a869d702d1ef8097456c0d	/usr/bin/gtk-update-icon-cache	native executable or reviewed script interpreter	pkm/hooks.py; pkm/hooks.py	root	/usr/share/icons/<theme>/index.theme and icons	/usr/share/icons/<theme>/icon-theme.cache	/usr/bin/gtk-update-icon-cache	none	base-pinned command construction plus installed owner resolution	root DAC write to theme directory	Cx:pkm-canonical/<shape> for the first enforced wave; end state Px to a bounded named child; missing child denies	icon-cache	absolute argv[0] bound to the reviewed program
canonical:ldconfig	C005	canonical	glibc	pkm/hooks.py	ldconfig	/usr/sbin/ldconfig	sha256:720fbfb8ec12bb7ea84b75ea5ef942151812a6957b4687a48b9e954eba317948	/usr/sbin/ldconfig	native executable or reviewed script interpreter	pkm/hooks.py; pkm/hooks.py	root	/etc/ld.so.conf{,.d/*}; shared libraries	/etc/ld.so.cache and temporary cache	/usr/sbin/ldconfig	none	base-pinned command construction plus installed owner resolution	root DAC write to loader cache	Cx:pkm-canonical/<shape> for the first enforced wave; end state Px to a bounded named child; missing child denies	ldconfig	absolute argv[0] bound to the reviewed program
canonical:mime-db	C012	canonical	shared-mime-info	pkm/hooks.py	mime-db	/usr/bin/update-mime-database	sha256:0f7cd6179118589084eb4daaf0274bc072cdd459f96d889fea01c64b95599f94	/usr/bin/update-mime-database	native executable or reviewed script interpreter	pkm/hooks.py; pkm/hooks.py	root	/usr/share/mime/packages/*.xml	/usr/share/mime generated database files	/usr/bin/update-mime-database	none	base-pinned command construction plus installed owner resolution	root DAC write to MIME database	Cx:pkm-canonical/<shape> for the first enforced wave; end state Px to a bounded named child; missing child denies	mime-db	absolute argv[0] bound to the reviewed program
canonical:systemd-daemon-reload	C013	canonical	systemd	pkm/hooks.py	systemd-daemon-reload	/usr/bin/systemctl	sha256:00cd22b58114e80d9c4360a2278b8ba02940f18ccd09f19e4078b6a42fcd9868	/usr/bin/systemctl	native executable or reviewed script interpreter	pkm/hooks.py; pkm/hooks.py	root	/usr/lib/systemd/system and /etc/systemd/system unit definitions	system manager runtime state/cache	/usr/bin/systemctl	none	base-pinned command construction plus installed owner resolution	D-Bus access to system manager	Cx:pkm-canonical/<shape> for the first enforced wave; end state Px to a bounded named child; missing child denies	systemd-daemon-reload	absolute argv[0] bound to the reviewed program
canonical:sysusers	C002	canonical	systemd	pkm/hooks.py	sysusers	/usr/bin/systemd-sysusers	sha256:ca5ed2e3fdc812be895b7d29a8b0ae40b2b8b60a4bcaf460b0c5fd40449b3d7b	/usr/bin/systemd-sysusers	native executable or reviewed script interpreter	pkm/hooks.py; pkm/hooks.py	root	fresh /usr/lib/sysusers.d/*.conf; account databases	/etc/{passwd,group,shadow,gshadow}	/usr/bin/systemd-sysusers	none	base-pinned command construction plus installed owner resolution	root account-database DAC write	Cx:pkm-canonical/<shape> for the first enforced wave; end state Px to a bounded named child; missing child denies	sysusers	absolute argv[0] bound to the reviewed program
canonical:tmpfiles	C003	canonical	systemd	pkm/hooks.py	tmpfiles	/usr/bin/systemd-tmpfiles	sha256:1adaac0b22b5207a65a7d4f5e9218b8e8a4323b242d70573957e7aed945d9452	/usr/bin/systemd-tmpfiles	native executable or reviewed script interpreter	pkm/hooks.py; pkm/hooks.py	root	fresh /usr/lib/tmpfiles.d/*.conf	declared runtime/state paths and ownership	/usr/bin/systemd-tmpfiles	none	base-pinned command construction plus installed owner resolution	root DAC; chown; mknod only if a fragment requests it	Cx:pkm-canonical/<shape> for the first enforced wave; end state Px to a bounded named child; missing child denies	tmpfiles	absolute argv[0] bound to the reviewed program
download-helper:brave:igos-install-brave	H001	download_helper	brave	packages/extra/brave/build.sh	download-helper	/usr/bin/igos-install-brave	sha256:b8bae8ac1de6d4185bbfaeda17eb5a7cdcf4da16e87e574af813aa8cebc8145e	/usr/bin/igos-install-brave	#!/bin/bash	pkm/installer.py	root	/usr/share/igos/helpers/keyrings/brave-keyring.gpg; vendor metadata and .deb	/opt/brave.com/brave; /usr/bin/brave-browser*; desktop/icons; helper manifest; legal acceptance; /var/lib/igos/helpers/brave.manifest	wget; gpgv; sha256sum; awk; ar; tar; install/cp/ln/chmod; gtk-update-icon-cache	brave-browser-apt-release.s3.brave.com	pinned keyring; gpgv InRelease; Packages SHA-256 from InRelease; .deb SHA-256 from Packages	root package-destination DAC/chown; outbound TLS; process creation	package-owned enforced Px; missing profile denies; never inherit pkm	brave-helper	shell: pkm starts an absolute helper with /usr/bin/bash shebang; helper command names are PATH-relative
download-helper:chatgpt:igos-install-chatgpt	H002	download_helper	chatgpt	packages/extra/chatgpt/build.sh	download-helper	/usr/bin/igos-install-chatgpt	sha256:6e8a8f091f735da65c6f7c0854aab523a393a49242d7863467aac9724460625c	/usr/bin/igos-install-chatgpt	#!/bin/bash	pkm/installer.py	root	/usr/share/igos/helpers/keyrings/chatgpt-keyring.gpg; vendor metadata and .deb	/opt/chatgpt; /usr/bin/chatgpt; /usr/lib/chatgpt; desktop/pixmap; helper manifest; legal acceptance; /var/lib/igos/helpers/chatgpt.manifest	wget; gpgv; sha256sum; awk; ar; tar; node; install/cp/ln/chmod	persistent.oaistatic.com	pinned keyring; gpgv InRelease; Packages SHA-256 from InRelease; .deb SHA-256 from Packages	root package-destination DAC/chown; outbound TLS; process creation	package-owned enforced Px; missing profile denies; never inherit pkm	chatgpt-helper	shell: pkm starts an absolute helper with /usr/bin/bash shebang; helper command names are PATH-relative
download-helper:chrome:igos-install-chrome	H003	download_helper	chrome	packages/extra/chrome/build.sh	download-helper	/usr/bin/igos-install-chrome	sha256:dd2011eb7c2d25b3d9940bf2116a941f780acdf35b7acac71aebd7174b71a5b3	/usr/bin/igos-install-chrome	#!/bin/bash	pkm/installer.py	root	/usr/share/igos/helpers/keyrings/chrome-keyring.gpg; vendor metadata and .deb	/opt/google/chrome; /usr/bin/google-chrome*; desktop/icons/man; helper manifest; legal acceptance; /var/lib/igos/helpers/chrome.manifest	wget; gpgv; sha256sum; awk; ar; tar; install/cp/ln/chmod; gtk-update-icon-cache	dl.google.com	pinned keyring; gpgv InRelease; Packages SHA-256 from InRelease; .deb SHA-256 from Packages	root package-destination DAC/chown; outbound TLS; process creation	package-owned enforced Px; missing profile denies; never inherit pkm	chrome-helper	shell: pkm starts an absolute helper with /usr/bin/bash shebang; helper command names are PATH-relative
download-helper:claude-code:igos-install-claude-code	H004	download_helper	claude-code	packages/extra/claude-code/build.sh	download-helper	/usr/bin/igos-install-claude-code	sha256:468a1823d83d5903b2bfc94697e646f5ba1087c6c823f2f9c6db16bca798c684	/usr/bin/igos-install-claude-code	#!/bin/bash	pkm/installer.py	root; VS Code extension child runs as SUDO_USER	npm registry metadata/packages; installed module package.json; downloaded VSIX; helper library	/usr/lib/node_modules/@anthropic-ai/claude-code and executable; per-user VS Code extension; helper manifest; legal acceptance; /var/lib/igos/helpers/claude-code.manifest	npm; node; curl; sha256sum; timeout; VS Code code --install-extension; sudo -u SUDO_USER for extension	registry.npmjs.org; anthropic.gallery.vsassets.io	npm install --ignore-scripts into isolated tree; critical-advisory refusal; npm audit signatures; exact installed-version read-back; VSIX pinned SHA-256	root package-destination DAC/chown; outbound TLS; process creation; bounded uid transition through sudo for VS Code extension	package-owned enforced Px; missing profile denies; never inherit pkm; bounded sudo-user extension subpath	claude-code-helper	shell: pkm starts an absolute helper with /usr/bin/bash shebang; helper command names are PATH-relative
download-helper:codex:igos-install-codex	H005	download_helper	codex	packages/extra/codex/build.sh	download-helper	/usr/bin/igos-install-codex	sha256:43a462ec649b0a9cf7d121ed2b7ed8850fdb96d7fed1914d0fe949724809854a	/usr/bin/igos-install-codex	#!/bin/bash	pkm/installer.py	root; VS Code extension child runs as SUDO_USER	npm registry metadata/packages; downloaded VSIX; helper library	/usr/lib/node_modules/@openai/codex and executable; per-user VS Code extension; helper manifest; legal acceptance; /var/lib/igos/helpers/codex.manifest	npm; curl; sha256sum; timeout; VS Code code --install-extension; sudo -u SUDO_USER for extension	registry.npmjs.org; openai.gallery.vsassets.io	critical npm advisory refusal and pinned version; NO npm audit signatures call; exact VSIX pinned SHA-256; installed CLI version is not independently read back against registry signature	root package-destination DAC/chown; outbound TLS; process creation; bounded uid transition through sudo for VS Code extension	package-owned enforced Px; missing profile denies; never inherit pkm; bounded sudo-user extension subpath	codex-helper	shell: pkm starts an absolute helper with /usr/bin/bash shebang; helper command names are PATH-relative
download-helper:cuda-toolkit:igos-install-cuda-toolkit	H006	download_helper	cuda-toolkit	packages/compute/cuda-toolkit/helper/igos-install-cuda-toolkit	download-helper	/usr/bin/igos-install-cuda-toolkit	sha256:d109e4343d9784a7c8bf4b1465f02ceedaa075fd265bc0bb068a0c2ff1435b98	/usr/bin/igos-install-cuda-toolkit	#!/bin/bash	pkm/installer.py	root	downloaded pinned .run; PCI state; EULA inside extracted payload	/opt/cuda; /etc/ld.so.conf.d/cuda.conf; helper manifest; verbatim EULA and acceptance; /var/lib/igos/helpers/cuda-toolkit.manifest	wget; sha256sum; md5sum; sh vendor extractor; python3; rsync/install; ldconfig; lspci	developer.download.nvidia.com	recipe-pinned SHA-256 is fatal; vendor MD5 constant is corroboration only; .run is extracted with --extract and not installed as a vendor script	root package-destination DAC/chown; outbound TLS; process creation	package-owned enforced Px; missing profile denies; never inherit pkm	cuda-toolkit-helper	shell: pkm starts an absolute helper with /usr/bin/bash shebang; helper command names are PATH-relative
download-helper:discord:igos-install-discord	H007	download_helper	discord	packages/extra/discord/build.sh	download-helper	/usr/bin/igos-install-discord	sha256:4830e6bee11027cd58a02f3fed36176885051e0b35992cd47b23f5fe23c9050d	/usr/bin/igos-install-discord	#!/bin/bash	pkm/installer.py	root	downloaded tarball; helper library	/opt/discord; /usr/bin/discord; desktop/icon; helper manifest; legal/trust acceptance; /var/lib/igos/helpers/discord.manifest	wget; tar; find; install/ln; gtk-update-icon-cache	discord.com	HTTPS transport only; explicit accepted trust limitation; no cryptographic tarball verification	root package-destination DAC/chown; outbound TLS; process creation	package-owned enforced Px; missing profile denies; never inherit pkm	discord-helper	shell: pkm starts an absolute helper with /usr/bin/bash shebang; helper command names are PATH-relative
download-helper:edge:igos-install-edge	H008	download_helper	edge	packages/extra/edge/build.sh	download-helper	/usr/bin/igos-install-edge	sha256:94f0f60821c20e5453a2fac1d204a6e2e756d8e9dc5eaf5a980d88fc61d8dadf	/usr/bin/igos-install-edge	#!/bin/bash	pkm/installer.py	root	/usr/share/igos/helpers/keyrings/edge-keyring.gpg; vendor metadata and .deb	/opt/microsoft/msedge; /usr/bin/microsoft-edge*; desktop/icons/man; helper manifest; legal acceptance; /var/lib/igos/helpers/edge.manifest	wget; gpgv; sha256sum; awk; ar; tar; install/cp/ln/chmod; gtk-update-icon-cache	packages.microsoft.com	pinned keyring; gpgv InRelease; Packages SHA-256 from InRelease; .deb SHA-256 from Packages	root package-destination DAC/chown; outbound TLS; process creation	package-owned enforced Px; missing profile denies; never inherit pkm	edge-helper	shell: pkm starts an absolute helper with /usr/bin/bash shebang; helper command names are PATH-relative
download-helper:ffmpeg-nonfree:igos-install-ffmpeg-nonfree	H009	download_helper	ffmpeg-nonfree	packages/extra/ffmpeg-nonfree/build.sh	download-helper	/usr/bin/igos-install-ffmpeg-nonfree	sha256:aa36a2403fcc1d360753bd5460f794652f28073a91d54902164dd6922125af58	/usr/bin/igos-install-ffmpeg-nonfree	#!/bin/bash	pkm/installer.py	root	downloaded FFmpeg source tarball; helper library	/opt/ffmpeg-nonfree; /usr/local/bin/ffmpeg-nonfree; helper manifest; legal acceptance; /var/lib/igos/helpers/ffmpeg-nonfree.manifest	wget; sha256sum; tar; configure; make; install	ffmpeg.org	recipe-pinned SHA-256 checked with sha256sum -c before extraction	root package-destination DAC/chown; outbound TLS; process creation	package-owned enforced Px; missing profile denies; never inherit pkm	ffmpeg-nonfree-helper	shell: pkm starts an absolute helper with /usr/bin/bash shebang; helper command names are PATH-relative
download-helper:ge-proton:igos-install-ge-proton	H010	download_helper	ge-proton	packages/extra/ge-proton/build.sh	download-helper	/usr/bin/igos-install-ge-proton	sha256:9b8000ed4918f3f4a744e626abf028d98880ca79cb618b21eb5e11dc351739a0	/usr/bin/igos-install-ge-proton	#!/bin/bash	pkm/installer.py	root	downloaded release tarball and optional checksum sidecar; helper library	/opt/igos/compat-tools; helper manifest; legal acceptance; /var/lib/igos/helpers/ge-proton.manifest	wget; sha512sum; tar; install/mv	github.com	recipe-pinned SHA-512 is fatal; upstream sidecar is corroborated when available and disagreement is fatal	root package-destination DAC/chown; outbound TLS; process creation	package-owned enforced Px; missing profile denies; never inherit pkm	ge-proton-helper	shell: pkm starts an absolute helper with /usr/bin/bash shebang; helper command names are PATH-relative
download-helper:signal:igos-install-signal	H011	download_helper	signal	packages/extra/signal/build.sh	download-helper	/usr/bin/igos-install-signal	sha256:ec281748a0dfa4758b733c3f4315bcfc292d67eea2ef3451c20649f6f75a1721	/usr/bin/igos-install-signal	#!/bin/bash	pkm/installer.py	root	/usr/share/igos/helpers/keyrings/signal-keyring.gpg; vendor metadata and .deb	/opt/Signal; /usr/bin/signal-desktop; desktop/icons; helper manifest; legal acceptance; /var/lib/igos/helpers/signal.manifest	wget; gpgv; sha256sum; awk; ar; tar; install/cp/ln/chmod; gtk-update-icon-cache	updates.signal.org	pinned keyring; gpgv InRelease; Packages SHA-256 from InRelease; .deb SHA-256 from Packages	root package-destination DAC/chown; outbound TLS; process creation	package-owned enforced Px; missing profile denies; never inherit pkm	signal-helper	shell: pkm starts an absolute helper with /usr/bin/bash shebang; helper command names are PATH-relative
download-helper:spotify:igos-install-spotify	H012	download_helper	spotify	packages/extra/spotify/build.sh	download-helper	/usr/bin/igos-install-spotify	sha256:bfc722320f078f699e6831aa043fd37e28dfc788210fd786e25639261557d34d	/usr/bin/igos-install-spotify	#!/bin/bash	pkm/installer.py	root	/usr/share/igos/helpers/keyrings/spotify-keyring.gpg; vendor metadata and .deb	/opt/spotify; /usr/bin/spotify; desktop/icons; helper manifest; legal acceptance; /var/lib/igos/helpers/spotify.manifest	wget; gpgv; sha256sum; awk; ar; tar; install/cp/ln/chmod; gtk-update-icon-cache	repository.spotify.com	pinned keyring; gpgv InRelease; Packages SHA-256 from InRelease; .deb SHA-256 from Packages	root package-destination DAC/chown; outbound TLS; process creation	package-owned enforced Px; missing profile denies; never inherit pkm	spotify-helper	shell: pkm starts an absolute helper with /usr/bin/bash shebang; helper command names are PATH-relative
download-helper:steam:igos-install-steam	H013	download_helper	steam	packages/extra/steam/build.sh	download-helper	/usr/bin/igos-install-steam	sha256:9b879f7ff726d7512cfb2371a57c08f7625bcb4c34b9fbeb9f3d248cb6701ce3	/usr/bin/igos-install-steam	#!/bin/bash	pkm/installer.py	root	/usr/share/igos/helpers/keyrings/steam-keyring.gpg; vendor metadata and .deb	/usr/lib/steam; /usr/bin/steam*; icons; helper manifest; legal acceptance; /var/lib/igos/helpers/steam.manifest	wget; gpgv; sha256sum; awk; ar; tar; install/cp; gtk-update-icon-cache	repo.steampowered.com	pinned keyring; gpgv InRelease; signed SHA-1 digest exception only for the pinned Valve fingerprint; Packages and .deb SHA-256 chain	root package-destination DAC/chown; outbound TLS; process creation	package-owned enforced Px; missing profile denies; never inherit pkm	steam-helper	shell: pkm starts an absolute helper with /usr/bin/bash shebang; helper command names are PATH-relative
download-helper:vscode:igos-install-vscode	H014	download_helper	vscode	packages/extra/vscode/build.sh	download-helper	/usr/bin/igos-install-vscode	sha256:c734fd470e2dafb00da9b54f8a9c63e6f45fa37681099cac0e28957b4ae158a9	/usr/bin/igos-install-vscode	#!/bin/bash	pkm/installer.py	root	/usr/share/igos/helpers/keyrings/vscode-keyring.gpg; vendor metadata and .deb	/usr/share/code or /opt/vscode; /usr/bin/code; desktop/pixmap/man; helper manifest; legal acceptance; /var/lib/igos/helpers/vscode.manifest	wget; gpgv; sha256sum; awk; ar; tar; install/cp/ln/chmod	packages.microsoft.com	pinned keyring; gpgv InRelease; Packages SHA-256 from InRelease; .deb SHA-256 from Packages	root package-destination DAC/chown; outbound TLS; process creation	package-owned enforced Px; missing profile denies; never inherit pkm	vscode-helper	shell: pkm starts an absolute helper with /usr/bin/bash shebang; helper command names are PATH-relative
download-helper:zoom:igos-install-zoom	H015	download_helper	zoom	packages/extra/zoom/build.sh	download-helper	/usr/bin/igos-install-zoom	sha256:76b8fd559a7d0167ef3cbd3ca1f3b4a4c41d1b0e7641ec17f937070e40103f74	/usr/bin/igos-install-zoom	#!/bin/bash	pkm/installer.py	root	downloaded .deb; pinned Zoom keyring; embedded _gpgbuilder manifest	/opt/zoom; /usr/bin/zoom; desktop/icons/pixmap; helper manifest; legal acceptance; /var/lib/igos/helpers/zoom.manifest	wget; sha256sum; ar; gpgv; sha1sum; stat; tar; install/ln; gtk-update-icon-cache	cdn.zoom.us	recipe-pinned whole-.deb SHA-256; embedded Zoom debsigs signature via pinned keyring/fingerprint; every signed member SHA-1 and size recomputed	root package-destination DAC/chown; outbound TLS; process creation	package-owned enforced Px; missing profile denies; never inherit pkm	zoom-helper	shell: pkm starts an absolute helper with /usr/bin/bash shebang; helper command names are PATH-relative
eula-helper:nvidia:nvidia-eula	H016	eula_helper	nvidia	packages/extra/nvidia/eula-helper/nvidia-eula.py	eula-helper	/usr/lib/intergen/eula-helpers/nvidia-eula	sha256:a57e3d827e7677ac16c77aa475d88c8393c4b15f08f49984afccfc3142141bd1	/usr/lib/intergen/eula-helpers/nvidia-eula	/usr/bin/python3 -P	pkm/installer.py	root	bundled nvidia-eula.LICENSE; existing acceptance marker	/var/lib/intergen/eula/nvidia-userspace.accepted and verbatim accepted text; /var/lib/igos/helpers/nvidia.manifest	/usr/bin/env resolves python3; Python performs file I/O; no child subprocess	none	EULA text is bundled from the same recipe-pinned NVIDIA .run inside the signed package archive; size/empty checks; no network	root package-destination DAC/chown; outbound TLS; process creation	permanent package-owned enforced Px; first-install temporary copy uses narrow Cx:eula-gate with no network or package-destination write	nvidia-helper	absolute Python interpreter with -P; current directory excluded from imports
pkm-edge:archive-bash-mediator	D006	pkm_edge	bash	pkm/hooks.py	archive-bash-mediator	/usr/bin/bash	sha256:f954b943f946466d5cad14c146df73bb68b16c72d8763def7b7a24f30d8d9aaf	/usr/bin/bash -e <staged .scripts hook>	native ELF shell interpreter	pkm/hooks.py	root	verified extracted .scripts hook plus its declared inputs	delegated to one of the 120 non-noop hook rows	/usr/bin/bash and hook-specific children	none in the 120 base hooks	script comes from verified package archive; body hashes and owner map are inventory inputs	root shell; only shape-specific rules; no parent inheritance	transitional Cx:archive-lifecycle/<shape>; end state package-owned stable Px	archive-bash-mediator	absolute argv[0] bound to the reviewed program
pkm-edge:chroot-mediation	D005	pkm_edge	coreutils	pkm/installer.py;pkm/remover.py	chroot-mediation	/usr/sbin/chroot	sha256:6e9bf432146b662b207505944ca0a0d9d1f38efb23a3bb33f8df35cb52b5b4db	/usr/sbin/chroot	native ELF	pkm/installer.py; pkm/remover.py,414-447	root	explicit alternate root and exact stable package-hook path within it	none itself; child hook writes inside target root	/usr/sbin/chroot then exact hook	none	alternate-root path resolved before exec; hook existence/executable checked	CAP_SYS_CHROOT; execute only target-owned hook	Cx:pkm-chroot-mediator with CAP_SYS_CHROOT and exact target-hook transition; must not inherit broad pkm writes	chroot-mediation	absolute argv[0] bound to the reviewed program
pkm-edge:gpgv-verify	D002	pkm_edge	gnupg2	pkm/repo.py	gpgv-verify	/usr/bin/gpgv	sha256:08102ae226098f7546c5ec426d36010112d1fda2ef82ef2a816611644a20ffba	/usr/bin/gpgv	native ELF	pkm/repo.py	caller uid; repository updates normally root	/etc/pkm/trusted.gpg; downloaded index/signature	none	/usr/bin/gpgv	none	pinned release-key fingerprint is checked after gpgv VALIDSIG	read-only trust verification	Cx:pkm-gpgv local enforced read-only child; no broad GnuPG abstraction	gpgv-verify	absolute argv[0] bound to the reviewed program
pkm-edge:python-launcher	D001	pkm_edge	python	packages/core/pkm/build.sh;scripts/create-image.sh	python-launcher	/usr/bin/python3 -P -m pkm	sha256:a50751de4c3b490d7a92680f09a18c13d3fcb82de54ce4d97bc880aee7b57504	/usr/bin/python3 -P -m pkm	native ELF Python interpreter with safe-path mode	packages/core/pkm/build.sh	caller uid; mutations require root	/usr/lib/python3.14/site-packages/pkm; Python stdlib/site; dynamic libraries	Python bytecode cache where permitted	/usr/bin/python3	none directly; pkm urllib opens mirror TLS in-process	installed launcher uses absolute Python but current base lacks safe-path -P	normal Python runtime; parent pkm capabilities remain in-domain	rix in usr.bin.pkm after Python safe-path mode lands; eliminates null child without granting a second domain	python-launcher	absolute interpreter with -P; current directory excluded from imports
pkm-edge:service-query	D003	pkm_edge	systemd	pkm/services.py	service-query	/usr/bin/systemctl	sha256:0f18a350808888a977e71fd5e625be89682ab7fa767b59b9253bed32c9cfd3d5	/usr/bin/systemctl is-active	native ELF	pkm/services.py	root during install/upgrade	systemd unit state via D-Bus	none	/usr/bin/systemctl	none	per-unit return code; timeout and errors remain visible/unknown	D-Bus query to system manager	Cx:pkm-service-query enforced child with read/query-only D-Bus rules	service-query	absolute argv[0] bound to the reviewed program
pkm-edge:service-restart	D004	pkm_edge	systemd	pkm/services.py	service-restart	/usr/bin/systemctl	sha256:5128219ac04074e8180d612b396ec97c87e0a98804849a644098b00c349bc9a9	/usr/bin/systemctl restart	native ELF	pkm/services.py	root	named unit state	restarts only units passed by pkm restart-services; changes service runtime state	/usr/bin/systemctl	none	per-unit success map; failures retained	D-Bus restart authority limited to the enumerated unit argument	Cx:pkm-service-restart enforced child; separate from query because it mutates service state	service-restart	absolute argv[0] bound to the reviewed program
pre-transaction:intergenos-backup:chronicle-restore-point	P001	pre_transaction	intergenos-backup	assets/intergenos-backup/chronicle-pretxn-handler	pre-transaction	/usr/lib/pkm/pre-transaction.d/chronicle-restore-point	sha256:f016b088405cf826777fe59cb738140d6b2d6c9979324c31252d45577f789cee	/usr/lib/pkm/pre-transaction.d/chronicle-restore-point	/usr/bin/python3 -P	pkm/pretxn.py	root	JSON transaction footprint on stdin; /run/chronicle/engine.sock through Chronicle API; /usr/libexec/chronicle; current files and pkm DB named by footprint	Chronicle restore point under /var/lib/chronicle or configured store	Python imports Chronicle API/engine; no direct subprocess	none	signed package payload; malformed JSON and capture failures return nonzero loudly	root DAC read of transaction files; root write to Chronicle store; Unix-socket IPC	Px:intergenos-backup-owned enforced Chronicle pre-transaction profile; missing profile denies rather than inheriting pkm	chronicle-restore-point	absolute Python interpreter with -P; current directory excluded from imports
stable-hook:intel-ucode:post-install	S002	stable_hook	intel-ucode	packages/core/intel-ucode/hooks/post-install.sh	post-install	/var/lib/pkm/hooks/intel-ucode/post-install	sha256:f6b1bc77c952861d038407eb491e00f2f82f1c357af8cec350d7292e0ae737c4	/var/lib/pkm/hooks/intel-ucode/post-install	/usr/bin/bash	pkm/installer.py	root	/lib/firmware/{intel-ucode,amd-ucode}; installed kernel/microcode helpers	/boot/*-ucode.img; /var/log/intergen-kernel-postinstall.log; chained kernel-hook outputs	/var/lib/pkm/hooks/linux-kernel/post-install; /usr/lib/intergen/build-microcode-cpio.sh; iucode_tool; mkdir; date; rm	none	signed package payload plus base-pinned source/body hash	root boot-file DAC write; chained child capabilities	package-owned enforced Px child; missing profile denies; never inherit pkm authority	intel-ucode-runtime	shell: pkm starts an absolute hook with /usr/bin/bash shebang; inner command names are mostly PATH-relative
stable-hook:linux-kernel-pass2:post-install	S004	stable_hook	linux-kernel-pass2	packages/core/linux-kernel/hooks/post-install.sh	post-install	/var/lib/pkm/hooks/linux-kernel-pass2/post-install	sha256:33fd7992193b98e44e281794e3cb696ffde630905e84348a115460031ae688e3	/var/lib/pkm/hooks/linux-kernel-pass2/post-install	/usr/bin/bash	pkm/installer.py	root	same program bytes and inputs as linux-kernel hook	same outputs as linux-kernel hook	same children as linux-kernel hook	none	signed package payload plus base-pinned source/body hash	same as linux-kernel hook	package-owned enforced Px child; missing profile denies; never inherit pkm authority	kernel-uki-runtime	shell: pkm starts an absolute hook with /usr/bin/bash shebang; inner command names are mostly PATH-relative
stable-hook:linux-kernel:post-install	S003	stable_hook	linux-kernel	packages/core/linux-kernel/hooks/post-install.sh	post-install	/var/lib/pkm/hooks/linux-kernel/post-install	sha256:33fd7992193b98e44e281794e3cb696ffde630905e84348a115460031ae688e3	/var/lib/pkm/hooks/linux-kernel/post-install	/usr/bin/bash	pkm/installer.py	root	/boot/vmlinuz-*; /etc/{machine-id,crypttab,kernel/cmdline,kernel/cmdline.d/*}; /proc/cmdline; /lib/modules; user MOK key/cert; helper programs	/boot/{initramfs.img,*-ucode.img}; ESP /boot/efi/EFI/Linux/*.efi; boot menu; /usr/lib/intergen/fde-initramfs.cpio.gz; kernel/module retention; logs	/usr/lib/intergen/{build-microcode-cpio.sh,build-fde-initramfs.sh,update-boot-menu.sh,prune-old-kernels.sh}; ukify; objdump; stat; grep; tr; sed; awk; tee; NVIDIA rebuild hook	none	signed package payload plus base-pinned source/body hash	root boot/ESP DAC; read MOK private key; module-tree write; chained child privileges	package-owned enforced Px child; missing profile denies; never inherit pkm authority	kernel-uki-runtime	shell: pkm starts an absolute hook with /usr/bin/bash shebang; inner command names are mostly PATH-relative
